Query,Optimizer,Loop,JoinOrder,PreparationTime,ExecutionTime,TotalTime
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.016,1601.89,1605.92
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.803,196.541,197.361
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.614,57335,57339.6
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.658,648.809,649.482
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.775,746.602,747.396
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.354,5030.95,5035.32
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.57,1753.29,1757.88
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.971,56687.6,56693.6
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.122,2014.26,2018.4
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.894,57138.9,57139.8
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.617,1579.32,1579.95
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.894,56211.2,56215.1
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.818,346.851,352.686
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.161,59116.6,59120.8
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.757,4816.4,4821.18
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.394,3007.93,3012.34
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,5.061,59256.7,59261.8
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.999,664.077,665.093
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.171,3432.25,3436.44
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.074,58184.8,58189.9
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.568,58333.5,58339.1
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.53,56836.6,56841.1
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.403,2028.72,2033.14
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.725,1657.24,1657.98
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.227,232.536,236.78
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.811,57123.4,57128.2
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.54,5781.86,5786.41
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.745,1604.46,1605.22
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.276,57534.8,57539.1
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.162,7654.91,7659.09
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.372,5923.34,5927.73
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.099,56646.2,56650.3
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.992,61274.4,61278.4
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.452,1878.18,1884.65
3b.sql,DuckDB,NULL,3--2---1---0--,0.639,58603.2,58603.8
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.14,1668.66,1672.81
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.116,671.049,676.183
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.786,394.543,395.347
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.747,238.741,239.505
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.362,59340,59344.4
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.579,58127.8,58133.4
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.844,58091.3,58096.2
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.623,452.879,456.518
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.389,1084.81,1089.21
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.611,1271.56,1276.19
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.65,50471.3,50475.9
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.299,50478.2,50482.5
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.689,56440,56443.7
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.612,57132.8,57137.4
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.68,58140.1,58144.8
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.478,57131,57135.5
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.558,1135.31,1139.88
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.257,683.936,689.211
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.731,58226.5,58230.2
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.567,1447.84,1452.42
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.501,58454.1,58458.6
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.492,32665,32670.6
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.817,494.906,495.741
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.817,574.097,574.932
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.737,57102.1,57105.9
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.444,57208.8,57214.3
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.576,1049.15,1053.74
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.798,417.396,423.21
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.649,58519.3,58524
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.042,471.66,477.719
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.56,56471.5,56476.1
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.927,64899.4,64903.3
3c.sql,DuckDB,NULL,3--2---1---0--,2.829,60021.8,60024.6
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.922,3542.73,3547.67
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.34,60147.8,60154.2
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,6.015,58625.2,58631.2
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.377,1001.6,1006.99
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.027,254.395,258.44
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.839,459.375,460.232
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.843,573.968,574.829
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.824,58044.7,58045.6
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.07,59482.2,59486.2
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.22,58145.6,58149.8
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.632,554.133,554.782
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.621,5938.53,5942.17
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.545,51489.1,51494.7
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.834,404.477,405.328
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.532,59373.4,59378
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.777,59416.8,59421.6
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.984,787.458,791.458
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.069,1713.78,1717.86
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.058,57793.3,57797.4
3a.sql,DuckDB,NULL,3--2---1---0--,0.584,57352.3,57352.9
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.327,10359.8,10364.2
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.612,56639.5,56645.1
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.926,4502.88,4506.82
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.859,57922.9,57928.8
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.204,58406.3,58411.5
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.202,494.123,495.342
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.405,50659.5,50663.9
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.882,1963.38,1969.28
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.747,3442.24,3443
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.385,62863.3,62867.7
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.263,2496.7,2500.98
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.027,56577.1,56578.2
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.854,58416.6,58421.4
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.77,57848.4,57852.2
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.212,504.906,506.134
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.211,343.145,347.371
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.743,58105.3,58110.1
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.586,57196.3,57200.9
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.025,1256.24,1260.28
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.142,1266.78,1271.94
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.553,1601.81,1602.38
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.071,427.352,431.439
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.141,1668.92,1673.08
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.965,277.551,281.533
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.288,56593.6,56598.9
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.021,1597.34,1601.38
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.809,194.722,195.548
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.627,57443.9,57448.5
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.647,653.293,653.958
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.762,751.373,752.151
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.365,5069.02,5073.4
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.614,1749.31,1753.94
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.983,56784,56790
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.123,2020.17,2024.31
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.883,57286.5,57287.4
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.61,1594.19,1594.82
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.863,56261.7,56265.6
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.784,346.387,352.187
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.138,59200.8,59204.9
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.791,4882.32,4887.13
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.418,2995.96,3000.4
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.958,59285.6,59290.6
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.994,661.948,662.961
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.179,3420.96,3425.16
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.032,58064.5,58069.5
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.506,58294.3,58299.8
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.629,56739.3,56743.9
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.424,2019.59,2024.04
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.726,1637.3,1638.04
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.272,230.972,235.261
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.769,57009.2,57014
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.488,5751.71,5756.22
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.729,1603.65,1604.4
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.271,57419.7,57424
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.16,7540.85,7545.03
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.403,5853.09,5857.51
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.031,56558.5,56562.5
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.006,61178.1,61182.1
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.294,1846.87,1853.19
3b.sql,DuckDB,NULL,3--2---1---0--,0.622,58867.4,58868.1
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.107,1652.62,1656.75
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.095,663.655,668.768
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.775,390.985,391.777
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.732,239.407,240.155
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.389,59304.9,59309.3
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.572,58080.7,58086.3
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.861,58001.9,58006.7
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.6,448.442,452.059
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.451,1088.47,1092.94
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.622,1274.74,1279.38
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.68,50350.1,50354.8
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.312,50391.5,50395.8
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.698,56356,56359.7
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.635,57005.5,57010.1
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.663,58013.9,58018.6
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.496,57027.8,57032.3
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.553,1132.5,1137.07
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.285,682.511,687.814
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.768,58277.5,58281.3
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.582,1449,1453.6
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.502,58350.1,58354.6
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.39,32581.1,32586.5
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.799,492.754,493.57
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.804,570.333,571.154
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.767,56968.6,56972.3
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.41,57064.4,57069.8
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.561,1041.31,1045.89
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.818,415.544,421.379
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.585,58389.9,58394.5
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.039,471.707,477.763
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.579,56335,56339.6
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.906,64799.2,64803.1
3c.sql,DuckDB,NULL,3--2---1---0--,2.792,59637.2,59640
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.886,3527.16,3532.07
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.352,60020.7,60027.1
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.919,58518.3,58524.3
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.43,990.762,996.21
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.108,252.988,257.114
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.814,456.758,457.591
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.838,572.947,573.803
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.811,57921.8,57922.6
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.12,59334,59338.1
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.149,58012.3,58016.4
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.634,557.038,557.688
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.619,5911.7,5915.34
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.491,51378.3,51383.8
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.818,403.55,404.387
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.458,59229,59233.5
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.734,59278.1,59282.9
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.906,783.325,787.249
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.111,1714.97,1719.1
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.046,57653.2,57657.3
3a.sql,DuckDB,NULL,3--2---1---0--,0.581,57216.8,57217.4
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.256,10273.7,10277.9
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.608,56453.8,56459.5
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.908,4462.87,4466.79
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.854,57751.9,57757.8
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.127,58286.6,58291.7
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.204,490.034,491.256
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.334,50583.4,50587.8
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.133,1949.69,1954.84
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.736,3384.67,3385.42
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.406,62602.8,62607.2
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.267,2487.53,2491.81
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.029,56418.8,56419.8
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.891,58342.5,58347.4
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.82,57670.9,57674.7
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.221,500.186,501.424
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.2,342.287,346.504
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.704,58018.2,58022.9
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.664,57048.6,57053.3
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.038,1255.46,1259.51
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.103,1249.09,1254.21
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.548,1574.42,1574.99
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.087,426.482,430.587
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.093,1669.94,1674.05
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.867,272.579,276.464
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.307,56479,56484.4
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,3.958,1597.34,1601.31
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.799,194.027,194.844
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.658,57082.2,57086.9
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.647,647.929,648.593
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.749,742.576,743.343
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.373,4995.8,5000.19
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.549,1746.75,1751.32
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.958,56673.3,56679.3
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.098,2028.19,2032.31
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.884,57135.1,57136
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.606,1586.9,1587.53
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.861,56144.6,56148.5
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.8,346.02,351.838
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.098,59046.3,59050.4
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.741,4847.33,4852.09
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.391,3006.46,3010.87
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,5.055,59165.9,59171
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.996,664.95,665.963
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.144,3447.15,3451.31
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.033,58208.2,58213.3
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.58,58391.8,58397.4
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.597,56866.8,56871.4
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.39,2026.65,2031.06
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.717,1642.99,1643.73
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.255,232.32,236.593
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.808,57139.7,57144.6
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.516,5795.92,5800.45
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.752,1597.86,1598.63
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.277,57564.5,57568.8
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.164,7575.22,7579.4
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.446,5902.31,5906.77
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.05,56690.2,56694.3
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.945,61323.5,61327.5
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.6,1851.37,1857.99
3b.sql,DuckDB,NULL,3--2---1---0--,0.621,58801.1,58801.7
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.257,1685.57,1689.84
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.118,673.644,678.78
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.775,394.288,395.081
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.734,240.34,241.092
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.602,59514.4,59519
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.592,58168.4,58174
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.888,58134,58138.9
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.631,452.68,456.328
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.402,1086.47,1090.89
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.629,1275.52,1280.16
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.998,665.615,666.63
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.216,3437.6,3441.83
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.065,58214.5,58219.6
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.576,58380.8,58386.4
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.713,56920,56924.7
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.437,2027.13,2031.58
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.722,1649.29,1650.03
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.259,232.015,236.29
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.85,57220.2,57225.1
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.526,5812.07,5816.61
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.742,1607.07,1607.83
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.309,57618.9,57623.2
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.207,7632.2,7636.42
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.416,5893.82,5898.25
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.115,56636.1,56640.2
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.001,61369.9,61373.9
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.446,1876.26,1882.73
3b.sql,DuckDB,NULL,3--2---1---0--,0.629,58608.3,58609
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.167,1679.5,1683.68
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.152,676.859,682.028
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.773,394.837,395.628
