Query,Optimizer,Loop,JoinOrder,PreparationTime,ExecutionTime,TotalTime
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,3.407,28754.8,28758.2
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,3.008,4861.85,4864.88
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.694,118.673,119.384
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,4.113,253.948,258.078
3a.sql,DuckDB,NULL,3--2---1---0--,0.523,28351.8,28352.4
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.633,427.865,428.516
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.024,32810.3,32813.4
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,3.202,24803.9,24807.1
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,3.329,27968.8,27972.1
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,3.188,786.436,789.643
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,3.238,28917.7,28920.9
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,2.945,2080.72,2083.69
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,3.883,28098.4,28102.3
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.571,273.914,274.5
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,3.834,28582.1,28585.9
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,0.856,372.075,372.948
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,2.568,297.636,300.22
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,3,5588.01,5591.03
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.641,585.564,586.222
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,3.259,867.203,870.477
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,2.785,1590.85,1593.65
5b.sql,DuckDB,NULL,4--3---2---1---0--,0.762,27867,27867.8
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,3.217,774.451,777.683
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,2.865,886.242,889.122
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.699,323.35,324.065
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,3.217,28801.5,28804.7
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,3.122,24656.6,24659.7
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,3.352,28802.1,28805.5
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.135,502.623,505.773
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.489,1217.77,1218.28
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,2.928,24805.5,24808.5
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,3.035,29435,29438
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.321,309.291,314.631
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.672,1285.11,1285.8
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.495,28556.6,28561.1
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,2.944,1559.48,1562.44
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,2.91,216.205,219.132
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,3.44,28841.4,28844.9
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,3.541,1443.82,1447.38
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,3.527,421.649,425.192
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,3.357,28337.5,28340.8
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,3.522,16629.5,16633.1
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,2.881,28466,28468.9
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,2.977,1362.91,1365.9
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,3.905,28668.2,28672.2
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,2.688,28469.7,28472.4
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,2.797,30661.2,30664
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.608,29198.5,29203.2
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,3.148,4762.02,4765.19
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,3.83,992.894,996.742
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.595,400.828,401.44
3c.sql,DuckDB,NULL,3--2---1---0--,0.488,29414.2,29414.7
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,2.58,4586.74,4589.33
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,2.954,117.248,120.219
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,3.085,27979,27982.1
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,3.185,28397,28400.2
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,2.995,28903.2,28906.2
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.726,323.138,323.881
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,3.267,27783.8,27787.1
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,4.019,28910.5,28914.5
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,3.342,28090.3,28093.7
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,3.355,823.535,826.906
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,3.728,27805.5,27809.2
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,2.754,1281.37,1284.14
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,3.419,28677.5,28681
3b.sql,DuckDB,NULL,3--2---1---0--,0.419,27693.3,27693.7
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,2.961,28564.3,28567.3
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,3.988,203.965,207.969
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.565,150.506,151.086
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,3.136,29531.7,29534.9
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,3.864,27975.8,27979.6
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,3.504,634.629,638.148
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.587,337.073,337.677
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,2.884,8170.44,8173.34
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.038,29601.7,29604.8
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,3.579,470.958,474.553
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,2.923,1016.27,1019.21
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,3.32,28744.2,28747.5
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,3.413,28987.2,28990.6
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.551,1221.6,1222.16
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,2.689,3418.66,3421.37
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,0.927,376.55,377.493
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,3.202,1270.32,1273.54
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,2.694,27593.1,27595.8
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,2.768,1320.07,1322.85
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.464,489.933,490.414
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,3.565,27777.1,27780.7
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,2.624,27849.3,27851.9
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,2.634,33125.5,33128.1
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.82,301.532,302.37
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.533,1262.38,1262.93
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.219,603.066,606.304
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,4.385,29429,29433.4
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,2.726,29011.1,29013.9
30c.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,24.304,30717.3,30756.9
6f.sql,SkinnerDB,9,2-1-0-3-4-,4.601,1397.4,1411.74
22b.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.78,28881.1,28904
24b.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.737,29080,29107.8
6d.sql,SkinnerDB,10,2-4-0-3-1-,5.176,22595.7,22607.9
17d.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.464,891.9,907.417
13b.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.248,1834.56,1847.79
17e.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.017,130288,130308
5a.sql,SkinnerDB,10,2-4-0-3-1-,4.708,127.62,133.684
15d.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.221,572.406,591.52
16a.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,7.168,251158,251199
11c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.277,311.875,328.291
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.04,968.495,984.252
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.331,183.109,194.601
5c.sql,SkinnerDB,10,2-4-0-3-1-,4.841,28588.7,28596.6
29b.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,19.844,26028.1,26058.7
8a.sql,SkinnerDB,10,5-1-4-0-3-2-6-,6.658,608.165,621.695
12a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.723,27904.7,27916.3
14c.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.349,29509.3,29524
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.594,28768.4,28783.6
16c.sql,SkinnerDB,10,7-4-2-1-0-6-5-3-,6.66,19970.7,19984.8
4b.sql,SkinnerDB,10,2-4-0-3-1-,3.843,79.386,83.313
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.017,554.118,577.247
3a.sql,SkinnerDB,10,0-2-3-1-,4.138,28159.4,28165.4
1b.sql,SkinnerDB,10,2-4-0-3-1-,3.813,183.784,189.958
18a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,6.006,29157.2,29214
15b.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,10.54,25549.9,25567.1
23c.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.295,28265.5,28283.5
26b.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,12.435,2040.8,2061.53
19c.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.882,29336.2,29353.9
17f.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.463,37056.8,37073
27c.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,13.291,28356.1,28377.4
6c.sql,SkinnerDB,9,2-1-0-3-4-,3.647,260.589,264.363
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.086,29382,29407
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.39,345.658,358.123
11d.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.672,313.105,326.773
19d.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.484,5197.64,5218.52
4c.sql,SkinnerDB,10,2-4-0-3-1-,4.3,544.639,550.614
26a.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,14.333,2539.67,2565.3
10c.sql,SkinnerDB,10,5-1-6-0-4-3-2-,6.283,1066.11,1081.26
5b.sql,SkinnerDB,10,2-4-0-3-1-,4.526,100.967,106.278
9b.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,8.215,704.033,718.249
10b.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.274,884.829,898.321
6a.sql,SkinnerDB,9,2-1-0-3-4-,3.75,292.032,296.769
30a.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.207,28969.7,28995.3
23b.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.358,24819.3,24836.1
31a.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,12.612,29170.6,29196.5
8b.sql,SkinnerDB,10,6-3-1-0-4-5-2-,7.035,632.51,641.571
2d.sql,SkinnerDB,10,2-4-0-3-1-,3.425,999.825,1007.98
15a.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.503,24786.1,24797.8
15c.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.53,27943.3,27957.5
33c.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.779,580.478,604.35
2c.sql,SkinnerDB,10,2-4-0-3-1-,3.948,300.195,307.192
21a.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.001,28185.4,28197.7
17a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.889,11307.6,11320.9
13c.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.687,1753.22,1762.47
31b.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.529,28999.5,29020.4
20c.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.485,1587.73,1606.41
7b.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,7.932,425.618,435.596
21c.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.458,28248.2,28261.9
7c.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,10.212,15780.3,15803.8
25b.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.373,29247.6,29267.5
9d.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.277,1262.68,1283.27
28c.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,18.495,29630.5,29657.4
14a.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.909,29264.5,29280
25a.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,10.207,28760.2,28785.3
12c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.968,28272.4,28285.1
16d.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,6.81,251309,251350
20a.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.48,2484.74,2503.12
6e.sql,SkinnerDB,9,2-1-0-3-4-,3.633,343.48,350.257
3c.sql,SkinnerDB,10,0-2-3-1-,3.581,28492.3,28499.2
8c.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.407,2397.21,2412.96
11b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.318,136.063,146.337
21b.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,8.977,27878,27890.7
19b.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.977,28352.7,28366
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.581,29148.8,29174.6
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.332,312.588,323.172
23a.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,10.976,27777.2,27795.4
29c.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.337,29563.5,29600.5
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.154,28559.1,28580.6
26c.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,13.319,2866.54,2891.33
27a.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,13.201,27978.6,27999.1
17c.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.428,551.2,565.869
30b.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.305,28842.1,28868.1
3b.sql,SkinnerDB,10,2-3-0-1-,3.1,27723,27727
18b.sql,SkinnerDB,10,6-0-5-3-1-4-2-,6.973,28687.9,28696.3
33b.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,14.449,569.382,593.176
1c.sql,SkinnerDB,10,2-4-0-3-1-,4.235,129.38,134.767
31c.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.46,30151.4,30181.1
28b.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.838,28146.5,28171.6
7a.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,7.891,755.852,766.4
4a.sql,SkinnerDB,10,2-4-0-3-1-,4.006,358.595,363.23
16b.sql,SkinnerDB,10,7-4-2-1-0-6-5-3-,6.603,140223,140242
18c.sql,SkinnerDB,10,3-1-0-5-4-2-6-,7.872,29346.6,29358.7
20b.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.358,1490.62,1502.96
9a.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.892,872.28,886.498
22c.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.499,29070.7,29091.5
22d.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.036,29170.6,29192
2b.sql,SkinnerDB,10,2-4-0-3-1-,3.635,526.459,534.965
8d.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.419,828.983,844.079
32b.sql,SkinnerDB,10,3-1-2-0-4-5-,4.566,353.25,366.372
9c.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,8.064,949.357,969.166
12b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.745,27713.3,27724.3
17b.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.484,2405.34,2419.05
1d.sql,SkinnerDB,10,2-4-0-3-1-,3.58,229.44,235.74
27b.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,12.24,27884.9,27902.6
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.609,29365,29380.3
25c.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.34,29818.9,29842.2
6b.sql,SkinnerDB,9,2-1-0-3-4-,4.603,648.776,653.642
2a.sql,SkinnerDB,10,2-4-0-3-1-,3.697,553.494,560.591
13d.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.198,2016,2030.03
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.593,28893.2,28922.5
14b.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.884,28880.4,28894
30c.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,24.51,30752.8,30792.9
6f.sql,SkinnerDB,10,2-4-0-3-1-,4.978,25555.9,25574.2
22b.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,14.404,28918,28942.2
24b.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,14.091,29112.4,29140.7
6d.sql,SkinnerDB,10,2-4-0-3-1-,5.199,22535.3,22547.6
17d.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.492,887.274,903.326
13b.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.087,1840.41,1853.83
17e.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.125,128361,128381
5a.sql,SkinnerDB,10,2-4-0-3-1-,4.885,126.363,132.658
15d.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.287,550.736,570.353
16a.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,7.194,251116,251159
11c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.367,311.848,328.57
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.071,973.569,989.469
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.164,184.241,195.711
5c.sql,SkinnerDB,10,2-4-0-3-1-,4.946,28590.5,28598.6
29b.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,19.689,26043.1,26074.1
8a.sql,SkinnerDB,10,5-1-4-0-3-2-6-,6.635,609.446,623.061
12a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.595,27926.6,27938.3
14c.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.271,29575.8,29591.1
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.35,28793.2,28808.5
16c.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,6.651,251464,251503
4b.sql,SkinnerDB,10,2-4-0-3-1-,4.033,79.604,83.726
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.301,563.56,588.757
3a.sql,SkinnerDB,10,0-2-3-1-,4.045,28109.8,28115.6
1b.sql,SkinnerDB,10,2-4-0-3-1-,3.67,183.514,189.497
18a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,6.044,29153.1,29209.8
15b.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,10.294,25580.4,25598
23c.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.329,28262.4,28282
26b.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,12.341,2053.09,2075.08
19c.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.83,29353.3,29371
17f.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.48,37162.6,37179.3
27c.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,13.321,28375.6,28397.9
6c.sql,SkinnerDB,9,2-1-0-3-4-,3.631,259.872,263.628
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.294,29415.8,29441.3
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.401,348.582,362.957
11d.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.772,327.218,343.112
19d.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.409,5214.35,5236.81
4c.sql,SkinnerDB,10,2-4-0-3-1-,4.227,543.782,549.808
26a.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,14.465,2554.8,2583.84
10c.sql,SkinnerDB,10,5-1-6-0-4-3-2-,6.397,1109.08,1126.43
5b.sql,SkinnerDB,10,2-4-0-3-1-,4.451,98.784,104.166
9b.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,8.237,721.272,737.445
10b.sql,SkinnerDB,10,6-1-5-0-4-2-3-,6.354,968.746,984.713
6a.sql,SkinnerDB,9,2-1-0-3-4-,3.772,289.48,294.25
30a.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.132,28986.1,29012.9
23b.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.196,24866.6,24885.5
31a.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,12.61,29135.7,29163.5
8b.sql,SkinnerDB,10,6-3-1-0-4-5-2-,7.111,516.391,525.504
2d.sql,SkinnerDB,10,2-4-0-3-1-,3.416,997.522,1005.75
15a.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.482,24770.9,24783.6
15c.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.478,28020.2,28035.4
33c.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.176,585.6,609.587
2c.sql,SkinnerDB,10,2-4-0-3-1-,3.875,300.987,307.882
21a.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.041,28196,28208.5
17a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.957,11290.8,11306.2
13c.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.899,1772.48,1783.85
31b.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.265,28979.4,29000.2
20c.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.234,1589.65,1608.49
7b.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,8.238,427.926,438.189
21c.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.492,28231.5,28245.2
7c.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,10.144,15758.4,15781.8
25b.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.303,29368.5,29388
9d.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.154,1262.95,1283.29
28c.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,18.472,29648.8,29675.9
14a.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.678,29236,29250.8
25a.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,10.427,28741.6,28768.7
12c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.875,28325.3,28337.8
16d.sql,SkinnerDB,10,6-1-5-3-4-2-7-0-,6.693,15554.2,15574
20a.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.779,2487.06,2504.88
6e.sql,SkinnerDB,9,2-1-0-3-4-,3.553,336.643,343.425
3c.sql,SkinnerDB,10,0-2-3-1-,3.658,28440.8,28447.9
8c.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.241,2391.28,2406.91
11b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.159,139.08,149.175
21b.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,9.097,27822.2,27835
19b.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.789,28312.4,28325.5
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.442,29090.3,29115.9
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.361,293.859,303.406
23a.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.042,27690.2,27708.5
29c.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,19.972,29519.2,29555.8
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.275,28454.5,28474.7
26c.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,13.402,2867.76,2891.22
27a.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,12.979,27975.1,27994.8
17c.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.395,554.648,568.569
30b.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.249,28797.8,28823.3
3b.sql,SkinnerDB,10,2-3-0-1-,3.036,27694,27697.9
18b.sql,SkinnerDB,10,6-0-5-3-1-4-2-,6.881,28700.6,28709
33b.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,14.424,570.325,593.609
